,fips,year,MeanLifeExpectency,Estimated
1529,29169,2015,76.31957096,75.93075764376441
1530,29171,2015,76.80520151,77.62178499661181
1531,29173,2015,78.69362967,77.87851186880116
1532,29175,2015,75.71164333,77.4419124402284
1533,29177,2015,76.21867451,76.82505218358358
1534,29179,2015,74.44175753,75.20559970171348
1535,29181,2015,73.51439643,74.03437138155613
1536,29183,2015,80.24717863,78.42804772041445
1537,29185,2015,76.28802985,76.32912116922489
1538,29186,2015,77.95054581,77.32513742884345
1539,29187,2015,74.29912957,75.39185810483053
1540,29189,2015,78.55630806,78.36914068466623
1541,29195,2015,77.12567352,77.13817396021378
1542,29197,2015,77.54363727,77.59156276249585
1543,29199,2015,77.31230866,77.82968416723499
1544,29201,2015,75.04241588,74.99999648798726
1545,29203,2015,75.70891856,75.48671105818592
1546,29205,2015,77.18226703,77.22559909532822
1547,29207,2015,75.21894639,75.03129329521626
1548,29209,2015,78.0503821,77.2041867959317
1549,29211,2015,76.20869617,76.99951930849019
1550,29213,2015,77.31394205,77.00918539455328
1551,29215,2015,76.52011011,75.53688348252358
1552,29217,2015,75.73315265,76.5477025239165
1553,29219,2015,78.31585638,77.90264655878681
1554,29221,2015,73.71271366,74.79572088524309
1555,29223,2015,74.4168209,74.52140397183541
1556,29225,2015,77.15607389,76.78561205795287
1557,29227,2015,78.19093997,78.18975062721499
1558,29229,2015,74.78308945,75.74438301481634
1559,29510,2015,74.38544888,76.1968712886445
1560,30001,2015,80.17358377,79.89389618353786
1561,30003,2015,72.22296189,75.66980486007172
1562,30005,2015,74.95730841,76.47491359341046
1563,30007,2015,79.94117394,79.26854220392562
1564,30009,2015,80.29313052,79.45414322947103
1565,30011,2015,79.05464009,78.50657576622311
1566,30013,2015,78.10340828,78.48982663547862
1567,30015,2015,78.93424094,78.13100362965652
1568,30017,2015,77.1643144,77.7605951512269
1569,30019,2015,78.5748389,77.69376621507915
1570,30021,2015,78.20724915,77.78094016035661
1571,30023,2015,76.47124447,78.3558668764982
1572,30025,2015,78.10681592,77.98870087696235
1573,30027,2015,77.96912973,78.18693079501155
1574,30029,2015,78.99709362,78.32280429166674
1575,30031,2015,81.83856672,80.13715083126785
1576,30033,2015,78.52692014,78.00822461836219
1577,30035,2015,72.22004157,75.86872404838287
1578,30039,2015,81.16521244,79.34473744160913
1579,30041,2015,76.94075126,77.64832677906261
1580,30043,2015,78.72677932,79.07440583541495
1581,30045,2015,80.30417392,78.89212907775348
1582,30047,2015,77.73024704,78.07728072220262
1583,30049,2015,79.20313934,78.32353032050726
1584,30051,2015,81.49604572,79.44117046419639
1585,30053,2015,77.86511191,78.04398934829436
1586,30055,2015,78.56238677,77.46915716875043
1587,30057,2015,80.95043717,79.59011054423927
1588,30059,2015,78.28137578,78.63876609685347
1589,30061,2015,77.30534389,78.37047541657866
1590,30063,2015,79.5809781,78.5277401345884
1591,30065,2015,76.46979461,76.76316383749358
1592,30071,2015,76.8796531,76.95473408365224
1593,30073,2015,77.86538319,78.02736873892015
1594,30075,2015,79.71298813,78.72067382719639
1595,30077,2015,76.94725905,78.18525843337058
1596,30079,2015,77.97170924,77.73504291421
1597,30081,2015,79.62844572,79.35916060011108
1598,30083,2015,77.50427591,77.01107391768069
1599,30085,2015,69.64878739,74.54655379772989
1600,30087,2015,75.15895885,76.30071997399772
1601,30089,2015,77.75562811,78.4115610016294
1602,30091,2015,76.68475514,77.7693700389713
1603,30093,2015,76.37972033,79.18509542477722
1604,30095,2015,79.44838698,79.2003576121284
1605,30097,2015,80.66815994,78.96608464630623
1606,30099,2015,79.96525014,79.11237368195698
1607,30101,2015,77.81891576,77.94745745371728
1608,30105,2015,78.21115818,77.50233533614114
1609,30107,2015,78.32142259,78.72565804332558
1610,30109,2015,77.25698908,77.83348012244872
1611,30111,2015,78.39853,76.86413114259022
1612,30067,2015,79.85903954,79.69759979324431
1613,31001,2015,79.08530029,78.80429315275565
1614,31003,2015,80.63301752,79.6990206100438
1615,31011,2015,80.78774024,79.9286441841231
1616,31013,2015,78.05576585,77.94767767246137
1617,31015,2015,79.01156659,79.12426621931755
1618,31017,2015,79.99163988,78.7487172153367
1619,31019,2015,80.27285418,79.64908809732597
1620,31021,2015,78.4057757,78.7417061452711
1621,31023,2015,78.92737426,79.61747998197424
1622,31025,2015,78.95212527,78.9703242547659
1623,31027,2015,80.66815369,80.18701261066525
1624,31029,2015,78.69258069,78.92909464027419
1625,31031,2015,79.02428304,77.3505997838506
1626,31033,2015,79.34062015,78.73052396837363
1627,31035,2015,78.47690821,78.52526601545759
1628,31037,2015,80.28501419,80.11920031435781
1629,31039,2015,81.27634853,80.43404234847958
1630,31041,2015,79.4995611,79.3746463999428
1631,31043,2015,78.1519373,80.02428011008435
1632,31045,2015,79.47637545,78.43876603218459
1633,31047,2015,79.05033371,79.47182315895327
1634,31049,2015,78.98028621,78.77654699499732
1635,31051,2015,79.21923484,79.81106412287284
1636,31053,2015,78.22360478,79.30128097972653
1637,31055,2015,78.73616929,78.94976832860745
1638,31057,2015,78.35121488,78.84993339736658
1639,31059,2015,78.34757136,78.56421974403352
1640,31061,2015,78.94491614,78.72237091914498
1641,31063,2015,81.99630253,80.20750559148242
1642,31065,2015,78.03053035,78.65449664196476
1643,31067,2015,78.21778195,78.65736694551852
1644,31069,2015,78.47467753,78.5444507284942
1645,31071,2015,78.97074216,79.24233714619947
1646,31073,2015,80.05606613,79.49605201263563
1647,31077,2015,80.47443916,79.86773773771847
1648,31079,2015,78.58447631,79.21335491619972
1649,31081,2015,80.48568968,79.67068475899538
1650,31083,2015,79.54746866,78.92830659901529
1651,31087,2015,78.21230662,78.82400301995808
1652,31089,2015,79.76113332,79.21024093666377
1653,31093,2015,79.92412468,79.63288420292253
1654,31095,2015,77.92241869,78.48867604165757
1655,31097,2015,78.38851215,78.55112829075955
1656,31099,2015,78.98177717,79.21335655500202
1657,31101,2015,78.99321986,79.10743720824942
1658,31105,2015,77.47058918,77.88821206648979
1659,31107,2015,79.26184925,79.56223719406351
1660,31109,2015,80.19758003,78.74676507885107
1661,31111,2015,78.78057828,79.51107671126353
1662,31119,2015,78.71462088,79.70545584184464
1663,31121,2015,79.26639735,79.1652849634425
1664,31123,2015,78.15840073,78.27214111335084
1665,31125,2015,77.47452899,78.8312248921715
1666,31127,2015,78.3912207,78.36089066102893
1667,31129,2015,79.23394844,78.61323233116654
1668,31131,2015,79.20039679,78.53553935670998
1669,31133,2015,79.17755875,78.68320436511353
1670,31135,2015,79.89322574,79.36428325762927
1671,31137,2015,79.48934612,79.39717015606297
1672,31139,2015,80.2680162,79.99820731355751
1673,31141,2015,80.4990029,80.13413674551775
1674,31143,2015,80.50469974,79.52221491557201
1675,31145,2015,78.76385205,78.95862272245857
1676,31147,2015,77.82841387,78.2693972877209
1677,31149,2015,79.05616394,78.86824342296302
1678,31151,2015,78.11029746,78.61419530621538
1679,31153,2015,80.82355216,79.54079715699817
1680,31155,2015,79.43169716,79.51566771433441
1681,31157,2015,77.48125933,77.88896791764873
1682,31159,2015,79.02142111,78.88842291143703
1683,31161,2015,78.53362072,77.55970388304002
1684,31163,2015,79.53963915,79.56564826042722
1685,31165,2015,83.30485818,80.06588851086565
1686,31167,2015,81.12703265,80.58418289653898
1687,31169,2015,78.77113616,78.61600092106562
1688,31173,2015,73.88122319,79.78081931496264
1689,31175,2015,79.92432292,79.39144284746561
1690,31177,2015,80.13074544,79.41720517842424
1691,31179,2015,82.77460139,81.09954562418058
1692,31181,2015,77.54255552,78.34267815179132
1693,31185,2015,79.97022398,78.95836031239972
1694,32001,2015,76.02754334,76.85135696826886
1695,32003,2015,78.42086901,78.5444572747242
1696,32005,2015,80.88265881,79.45726091125226
1697,32007,2015,78.39870557,77.74812089691028
1698,32011,2015,78.25206944,77.81133333558867
1699,32013,2015,76.59757408,77.35618369636724
1700,32015,2015,77.22980581,77.09630931972976
1701,32017,2015,78.44347371,77.86695019257265
1702,32019,2015,76.56392477,77.30396760521097
1703,32021,2015,74.3502627,77.76939334735825
1704,32023,2015,74.02795352,76.47678393687895
1705,32027,2015,78.16872234,77.66624238844159
1706,32029,2015,81.8808359,77.7767614161122
1707,32031,2015,77.99651912,78.04971787783658
1708,32033,2015,77.30266915,77.71553446969806
1709,32510,2015,75.5228553,77.45216366599624
1710,33001,2015,78.56451175,79.1805410473454
1711,33003,2015,80.08952216,79.6745977428524
1712,33005,2015,79.53117272,79.25863252120114
1713,33007,2015,77.07708684,78.05848229513394
1714,33009,2015,80.5379822,79.85745179978778
1715,33011,2015,79.68141075,79.70011174258293
1716,33013,2015,79.56605843,79.32310309796644
1717,33015,2015,80.52894865,80.12121752172418
1718,33017,2015,78.76868833,79.0684718163383
1719,33019,2015,78.86798711,79.15753088133278
1720,34001,2015,77.62001743,78.0200383199951
1721,34003,2015,82.84550424,81.93526615421024
